backtest,total_trades,average_win,average_loss,average_annual_return,drawdown,expectancy,net_profit,sharpe_ratio,loss_rate,win_rate,profit_loss_ratio,trade_frequency,total_trades_2,average_win_2,average_loss_2,annual_return,net_profit_2,sharpe_ratio_2,loss_rate_2,win_rate_2,profit_loss_ratio_2,trade_frequency_2,compounding_annual_return,alpha,beta,annual_standard_deviation,annual_variance,information_ratio,tracking_error,treynor_ratio,total_fees,probabilistic_sharpe_ratio,estimated_strategy_capacity,lowest_capacity_asset,sortino_ratio,portfolio_turnover,total_orders,start_equity,end_equity
embedded_backtest_667c9bfa4bc769fa00f5c749851ead89.html,,,,,9.5,0,,,,,,,1,8.15,0,,8.15,1.224,0,100,0,,14.321,0.136,0.015,0.113,0.013,0,0.158,8.951,,,,,,,,,
embedded_backtest_6ed89d78b1f6d9b8e77a6c4f2a4cc9d3.html,,,,,11.1,0,,,,,,,0,0,0,,0,1.599,0,0,0,,31.986,0.007,1.591,0.185,0.034,1.459,0.078,0.186,,,,,,,,,
embedded_backtest_5bc4d21660a203acf71abc09de6d36df.html,,,,,9.2,0,,,,,,,1,49.8,0,,49.798,1.528,0,100,0,,17.752,-0.01,0.96,0.111,0.012,-0.71,0.024,0.177,,,,,,,,,
embedded_backtest_8fd356845a7b94b69a0faed9dad93878.html,,,,,0,0,,,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
embedded_backtest_bbf6518278a40d8fd8bf785e010e2242.html,,,,,17.3,0,,,,,,,4,4.5,0,,128.357,1.415,0,100,0,,40.358,-0.038,2.279,0.265,0.07,1.237,0.157,0.164,,,,,,,,,
embedded_backtest_94f30e0f1537c144c89c0cf321e5042e.html,,,,,14.4,0.041,,,,,,,5039,0.28,-0.32,,83.625,1.308,44,56,0.86,,28.718,0.285,-0.057,0.21,0.044,0.357,0.242,-4.837,,,,,,,,,
embedded_backtest_606eaf49a7ebacfeafbcc26deaa444a8.html,,,,,0,0,,,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
embedded_backtest_15d17ed48f4b25a0fedb229f3ab7f4c5.html,,,,,0,0,,,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
embedded_backtest_6d35564903d69b7cf8b4f120b8c0de31.html,,,,,19.1,-1,,,,,,,1,0,-1.62,,-1.615,0.004,100,0,0,,-1.617,-0.204,0.719,0.183,0.034,-1.693,0.168,0.001,,,,,,,,,
embedded_backtest_4580d839ce53dffaea5e13ce238f402c.html,,,,,4.5,1.022,,,,,,,2,8.91,-2.93,,5.724,0.835,50,50,3.04,,5.729,0.047,0.081,0.069,0.005,-0.6,0.124,0.711,,,,,,,,,
embedded_backtest_8551e429e9ee9d4c560bc8dacdac7b52.html,,,,,14.5,0,,,,,,,1,6.97,0,,6.969,0.347,0,100,0,,4.609,0.066,-0.057,0.173,0.03,-0.182,0.211,-1.05,,,,,,,,,
embedded_backtest_bc3c8bd9df59925d32a06ba91d17da43.html,,,,,9.3,-0.617,,,,,,,368,0.93,-0.04,,-9.048,-7.372,98,2,22.5,,-65.769,-0.973,0.077,0.134,0.018,-4.941,0.168,-12.782,,,,,,,,,
embedded_backtest_48c582e2b329ee5c4447dffab12e49c3.html,,,,,20.2,0.466,,,,,,,553,1.55,-0.91,,863.936,2.084,46,54,1.7,,42.771,0.308,-0.019,0.146,0.021,0.634,0.214,-16.05,,,,,,,,,
embedded_backtest_00f80ed05a85251dc9a7616b09297f5f.html,,,,,12,1.304,,,,,,,28,4.43,-1.34,,54.174,1.727,46,54,3.3,,54.647,0.376,0.122,0.223,0.05,1.285,0.242,3.149,,,,,,,,,
embedded_backtest_9cc41e5cb4236425990af20afc921b5d.html,,,,,7.7,0,,,,,,,1,0,0,,0,1.314,0,0,0,,14.149,-0.001,0.773,0.105,0.011,-0.669,0.063,0.179,,,,,,,,,
embedded_backtest_50f925f76309a7f86c031a611659fe43.html,,,,,14.2,0.333,,,,,,,217,0.62,-0.58,,20.9,0.642,36,64,1.07,,4.319,0.036,0.002,0.057,0.003,-0.535,0.147,23.44,,,,,,,,,
embedded_backtest_f2795ae39c02e27d63f0f0e4e9bc49da.html,,,,,13,0.662,,,,,,,794,1.05,-0.41,,140.566,1.882,53,47,2.54,,52.255,0.361,0.026,0.193,0.037,0.968,0.253,14.194,,,,,,,,,
embedded_backtest_6046ef030fdf1b9e4a4ffe380cad4fd1.html,,,,,4.4,0,,,,,,,3,0,0,,0,1.004,0,0,0,,6.86,-0.01,0.432,0.068,0.005,-1.424,0.08,0.159,,,,,,,,,
embedded_backtest_b42441fb04be9ee4d6d12363b67227d9.html,,,,,1.7,-0.322,,,,,,,7,0.01,-0.38,,3.326,6.634,33,67,0.02,,1192.565,0,152.168,0.253,0.064,6.592,0.253,0.011,,,,,,,,,
embedded_backtest_00cd48ef2b92e504ab72b7854160d063.html,,,,,0,0,,,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
embedded_backtest_a978f768dc1301efd7bc525b63332823.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-82.43,0.186,0,,0,,,,,,,
embedded_backtest_68f33a24e9660a21f08fc72871585a99.html,,,,,21,0,,,,,,,160,0,0,,0,0.938,0,0,0,,12.642,0.124,0.035,0.137,0.019,-0.083,0.203,3.702,,,,,,,,,
embedded_backtest_9c55d66d674ac91fe2293b3e84c30e27.html,,,,,25,7.307,,,,,,,15,50.97,-2.77,,186.794,1.138,57,43,18.38,,35.114,0.35,-0.021,0.304,0.093,0.548,0.327,-16.148,,,,,,,,,
embedded_backtest_605dab0afa775505f566a6547fa2f67f.html,,,,,18.1,-0.359,,,,,,,10,2.16,-3.59,,-6.542,-0.423,60,40,0.6,,-7.118,-0.071,0.069,0.148,0.022,-0.932,0.186,-0.907,,,,,,,,,
embedded_backtest_38773093ee8f94d40706de88fd12627c.html,,,,,18.7,1.353,,,,,,,33,7.54,-3.11,,91.55,0.929,31,69,2.42,,11.437,0.033,0.476,0.125,0.016,-0.444,0.131,0.244,,,,,,,,,
embedded_backtest_67f205e4cdb4a8a1b7eedb4e939fed50.html,,,,,23.1,1.507,,,,,,,100,14.83,-4.87,,2282.594,1.717,38,62,3.04,,69.573,0.387,1.202,0.343,0.118,1.461,0.288,0.49,,,,,,,,,
embedded_backtest_048b6e9a07c8f6d468afb91bb7ac81c2.html,,,,,21.8,0,,,,,,,1,0,0,,0,0.24,0,0,0,,2.107,0.02,0.005,0.085,0.007,-0.586,0.164,4.117,,,,,,,,,
embedded_backtest_cdf7352ce3d2b81b38f49239a42bd07f.html,,,,,14.4,0.222,,,,,,,187,1.61,-1.46,,31.731,0.559,42,58,1.11,,5.082,-0.014,0.463,0.097,0.01,-0.876,0.106,0.118,,,,,,,,,
embedded_backtest_1760ed321cc172acefbc2ea6c05d8bf8.html,,,,,18.4,0.125,,,,,,,751,2.03,-0.68,,48.512,0.743,72,28,2.98,,16.873,0.249,-0.342,0.253,0.064,0.027,0.293,-0.55,,,,,,,,,
embedded_backtest_0d4f06996437078cd880d1825d1538f3.html,,,,,7.9,0.512,,,,,,,11,1.5,-0.98,,9.227,0.977,40,60,1.52,,9.221,0.086,0.047,0.095,0.009,-0.279,0.143,1.966,,,,,,,,,
embedded_backtest_43176082111cb3d9f926ad3f57626e2a.html,,,,,17.3,-0.476,,,,,,,239,0.79,-0.24,,-11.278,-6.541,88,12,3.3,,-95.145,-2.648,-0.011,0.405,0.164,-7.048,0.425,242.135,,,,,,,,,
embedded_backtest_1bf4267b8c764fcc9ec1cd62443ae0f2.html,,,,,1,0,,,,,,,1,0,0,,0,7.646,0,0,0,,61.179,0.131,0.493,0.06,0.004,-3.364,0.061,0.931,,,,,,,,,
embedded_backtest_5318a23d427d8c120db66b86f5fa35ff.html,,,,,25.4,0.404,,,,,,,208,4.96,-2.43,,141.488,2.517,54,46,2.04,,417.193,1.624,4.646,0.775,0.6,2.72,0.691,0.42,,,,,,,,,
embedded_backtest_043e007913d53f074404167b56a66e2c.html,,,,,37.2,0.956,,,,,,,14,10.43,-5.71,,111.88,2.079,31,69,1.83,,305.299,1.781,-0.487,0.841,0.707,1.956,0.858,-3.589,,,,,,,,,
embedded_backtest_9379d3df0810c656d5c59a0ce5249da4.html,,,,,30.8,-0.31,,,,,,,136,1.23,-0.98,,-18.323,-0.567,69,31,1.25,,-7.541,-0.176,0.6,0.124,0.015,-2.175,0.114,-0.118,,,,,,,,,
embedded_backtest_17f351bde0173f81df7ff7d754ebad6b.html,,,,,0,0,,,,,,,0,0,0,,0,,0,0,0,,0,,,,,,,,,,,,,,,,
embedded_backtest_e5aea3b76fdbe0f5fd2b8e426e7fb233.html,,,,,0.3,0.293,,,,,,,5,0.13,-0.08,,0.044,1.393,50,50,1.59,,0.745,0.005,-0.01,0.004,0,0.42,0.082,-0.546,,,,,,,,,
embedded_backtest_e473f17de79ef7380ba7bae57e2a9c0d.html,,,,,0,0,,,,,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,
embedded_backtest_d11a796213a04236864e8a9c24a594b0.html,,,,,17.4,0.774,,,,,,,157,3.88,-0.98,,72.687,0.526,64,36,3.94,,4.423,0.022,0.242,0.09,0.008,-0.357,0.165,0.196,,,,,,,,,
embedded_backtest_1172fd91bf9bdbcfa50c099228317a7d.html,,,,,25,0.33,,,,,,,27,7.98,-5.85,,78.896,0.369,44,56,1.37,,3.478,0.04,-0.002,0.109,0.012,-0.185,0.228,-21.537,,,,,,,,,
embedded_backtest_ba3f5bb387693d8c4f11a1edd841ec60.html,,,,,7.6,0,,,,,,,65,0,0,,0,1.039,0,0,0,,7.353,0.076,-0.017,0.071,0.005,-0.389,0.174,-4.227,,,,,,,,,
embedded_backtest_3eb116987460b6aa9b71c9b35c4a800a.html,,,,,0,0,,,,,,,0,0,0,,0,,0,0,0,,0,,,0,0,,,,,,,,,,,,
embedded_backtest_9df7c577521b9fad4fb033056ca2836e.html,,,,,0.5,0,,,,,,,2,0,0,,0,3.101,0,0,0,,22.822,,,0.055,0.003,,,,,,,,,,,,
embedded_backtest_990eb4ff2284ddba43a03fad16648f75.html,,,,,14,0.041,,,,,,,10001,0.2,-0.18,,43.493,1.133,50,50,1.07,,16.791,,,0.147,0.022,,,,,,,,,,,,
embedded_backtest_ce5babfed63e2f93fc4524efe384eb7d.html,,,,,4.4,0,,,,,,,1,3.33,0,,3.332,4.42,0,100,0,,1546.436,-0.026,2.025,0.388,0.151,4.353,0.197,0.848,,,,,,,,,
embedded_backtest_8d90aaf29d32d4c2d2fd95bdcde054f1.html,,,,,9.2,0,,,,,,,1,50.58,0,,50.578,1.713,0,100,0,,20.741,-0.003,0.969,0.111,0.012,-0.37,0.024,0.197,,,,,,,,,
embedded_backtest_d0e7178149d023f1e0718269d14cfe1b.html,,,,,6.4,0.216,,,,,,,76,1.04,-0.44,,7.798,0.605,64,36,2.38,,2.844,0.03,-0.003,0.048,0.002,-1.147,0.123,-11.629,,,,,,,,,
embedded_backtest_f5589bb3a52a531c18a8604bc2e63b29.html,,,,,4.7,0.612,,,,,,,87,1.02,-0.74,,21.81,1.357,33,67,1.39,,7.648,0.072,0.017,0.055,0.003,-0.768,0.124,4.309,,,,,,,,,
embedded_backtest_bd4bf849eb669654067c75edb5df1c10.html,,,,,7.2,0,,,,,,,1,0,0,,0,1.39,0,0,0,,16.001,0.165,-0.063,0.111,0.012,-0.097,0.163,-2.464,,,,,,,,,
embedded_backtest_cea0bdcb5f2822b0892b4f4aac6e22d7.html,,,,,20.5,0.027,,,,,,,878,0.56,-0.59,,5.475,0.106,47,53,0.95,,0.695,0.014,-0.05,0.094,0.009,-0.288,0.225,-0.199,,,,,,,,,
embedded_backtest_99ed4a5ffd95e889f6d1259cd36bc2d8.html,,,,,1.2,0.801,,,,,,,30,0.61,-0.23,,7.744,3.122,50,50,2.6,,16.247,0.159,-0.049,0.049,0.002,-0.078,0.12,-3.124,,,,,,,,,
embedded_backtest_00f0a8afe549519471f5ab21ef7bc555.html,,,,,16.9,0.243,,,,,,,477,2.01,-1.64,,488.23,1.65,44,56,1.23,,45.717,,,0.245,0.06,,,,,,,,,,,,
embedded_backtest_d916524d171b4ef6ae82f8451f7552b5.html,,,,,60,0.214,,,,,,,566,8.42,-3.2,,221.104,0.473,67,33,2.63,,14.758,,,0.435,0.189,,,,,,,,,,,,
embedded_backtest_806d1e4ef9a39e9300a29557a0b86629.html,,,,,9.2,0,,,,,,,1,49.83,0,,49.832,1.513,0,100,0,,17.407,0.008,0.932,0.11,0.012,-0.112,0.031,0.178,,,,,,,,,
embedded_backtest_cfaf680dd2db99738b5e5a8cf2c12aba.html,,,,,0.2,0,,,,,,,1,0,0,,0,4.35,0,0,0,,5.428,0,0,0.009,0,0,0,0,,,,,,,,,
embedded_backtest_fdbb0a0f99edb8986f77012346dab1fd.html,,,,,33.3,-0.127,,,,,,,90,0.18,-1.43,,-31.455,-0.916,22,78,0.12,,-11.512,0,0,0.123,0.015,0,0,0,,,,,,,,,
embedded_backtest_a6c0542d1cb0d254852c9308745e001c.html,,,,,2.4,0.251,,,,,,,83,0.41,-0.63,,5.927,2.094,24,76,0.65,,18.94,0.236,-0.174,0.083,0.007,-1.185,0.154,-1,,,,,,,,,
embedded_backtest_dc28e6d837872bc3a073cd4a385beaeb.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_232f6b901d50938fdfc9722f52b4a43a.html,,,,,0.7,0,,,,,,,1,0,0,,0,4.669,0,0,0,,43.916,0.503,-1.132,0.074,0.006,1.916,0.109,-0.306,,,,,,,,,
embedded_backtest_4d8571d87a70e9a03c920ae3df4245e1.html,,,,,13.4,-0.019,,,,,,,2273,0.25,-0.23,,19.952,0.666,53,47,1.11,,7.848,,,0.125,0.016,,,,,,,,,,,,
embedded_backtest_943e262a2a7ea5758281b78b476386b2.html,,,,,1.3,0.251,,,,,,,174,0.35,-0.08,,1.709,1.089,77,23,4.44,,4.198,0.043,-0.015,0.038,0.001,-0.329,0.13,-2.882,,,,,,,,,
embedded_backtest_f83c4664952f53984edacaa9a8413bf7.html,,,,,54.2,0.133,,,,,,,21,21.07,-11.5,,-4.081,0.085,60,40,1.83,,-0.237,0.019,-0.032,0.195,0.038,-0.227,0.281,-0.512,,,,,,,,,
embedded_backtest_b3b6e83332febbbc40d6aa92232c8c39.html,,,,,84.1,5.774,,,,,,,26,479.29,-13.64,,161.806,0.437,81,19,35.13,,10.377,0.206,0.046,0.48,0.23,0.229,0.516,4.609,,,,,,,,,
embedded_backtest_7bc5d3bceeebb824219eeac1848713dd.html,,,,,1.1,0,,,,,,,1,0,0,,0,4.521,0,0,0,,344.204,0.774,0.182,0.193,0.037,1.319,0.247,4.798,,,,,,,,,
embedded_backtest_7bfbfe58fbdea666cb996f1abd924b9b.html,,,,,6.7,0,,,,,,,1,0,0,,0,2.46,0,0,0,,29.72,0.288,-0.1,0.107,0.011,0.058,0.159,-2.629,,,,,,,,,
embedded_backtest_07c24cd69a6d17f1389b1b56b7252c2c.html,,,,,10,0,,,,,,,3,7.36,0,,-0.4,0.078,0,100,0,,-2.441,0.216,-0.481,0.314,0.099,-1.062,0.353,-0.051,,,,,,,,,
embedded_backtest_d6d61c2a187a866abaa6d4a4b01c783c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_ede33acc5701d76e93007ed002c037f3.html,,,,,12.4,0,,,,,,,3,19.28,0,,7.12,0.962,0,100,0,,52.807,1.449,-2.043,0.66,0.435,0.333,0.708,-0.311,,,,,,,,,
embedded_backtest_e2b61ba21b7dfff48649addfa7690430.html,,,,,9.2,0.102,,,,,,,686,0.43,-0.41,,14.696,1.09,47,53,1.07,,14.687,0.142,-0.112,0.107,0.011,-0.718,0.154,-1.044,,,,,,,,,
embedded_backtest_5ff72abb19fbebbc579a3084ac09f957.html,,,,,6.7,0.027,,,,,,,18,1.45,-0.7,,0.104,0.043,67,33,2.08,,0.059,0.003,-0.002,0.07,0.005,-0.214,0.15,-1.939,,,,,,,,,
embedded_backtest_d89f08209ff2b19820df740de1d89a24.html,,,,,9.9,-0.608,,,,,,,20,0.09,-1.88,,-9.332,-1.042,62,38,0.05,,-4.416,-0.037,0.01,0.035,0.001,-1.191,0.114,-3.7,,,,,,,,,
embedded_backtest_e9496784aa11f96cb2a732899ae810e5.html,,,,,0.7,0,,,,,,,1,0,0,,0,4.099,0,0,0,,19.268,0.176,-0.117,0.031,0.001,-2.063,0.134,-1.098,,,,,,,,,
embedded_backtest_810f901573797a1d7f7857fa98f7a5d7.html,,,,,44.2,0.14,,,,,,,750,3.02,-2.75,,202.106,0.463,46,54,1.1,,13.877,0.126,0.034,0.276,0.076,0.23,0.326,3.753,,,,,,,,,
embedded_backtest_2a7c7818ebd4da278725027618677463.html,,,,,12.8,0.099,,,,,,,1061,0.26,-0.18,,8.75,0.979,55,45,1.45,,13.428,0.123,-0.094,0.112,0.012,-0.229,0.163,-1.159,,,,,,,,,
embedded_backtest_2edc2f993f30fffff4589238554a4d5c.html,,,,,18.8,0,,,,,,,1,0,0,,0,0.634,0,0,0,,10.567,0.124,-0.059,0.184,0.034,0.016,0.267,-1.996,,,,,,,,,
embedded_backtest_c1f57c4f14080bb3e677e3b711693c67.html,,,,,0.6,-0.596,,,,,,,36,0.07,-0.04,,-0.518,-17.911,86,14,1.82,,-57.646,0,0,0.024,0.001,0,0,0,,,,,,,,,
embedded_backtest_82bce375dab56d2ef62b9539d46ee690.html,,,,,8.2,0,,,,,,,1,0,0,,0,0.891,0,0,0,,6.722,0.066,0.008,0.075,0.006,-0.333,0.142,8.349,,,,,,,,,
embedded_backtest_46a9810bed95b94a279fee00c4f95dec.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-15.023,0.05,0,,0,,,,,,,
embedded_backtest_2702e23fa0b8a6d87666f68312f427a1.html,,,,,12.6,0,,,,,,,1,0,0,,0,-1.268,0,0,0,,-20.823,-0.179,0.15,0.164,0.027,-0.056,0.215,-1.386,,,,,,,,,
embedded_backtest_d98be4158c00a93d914d2935bf501fe9.html,,,,,25.2,1.839,,,,,,,6,30.24,-11.87,,421.838,0.672,20,80,2.55,,10.203,0.11,0.001,0.164,0.027,0.11,0.257,124.509,,,,,,,,,
embedded_backtest_642668aa0ada928e06003210eede8117.html,,,,,2.8,0.539,,,,,,,20,0.02,-0.01,,-0.062,-0.046,64,36,3.23,,-0.74,-0.033,-0.251,0.083,0.007,0.889,0.126,0.015,,,,,,,,,
embedded_backtest_2ef32a341854ccc1f2531613eee2ab4c.html,,,,,9.3,-0.124,,,,,,,2582,0.13,-0.05,,-8.215,-2.364,74,26,2.42,,-9.528,-0.092,-0.043,0.041,0.002,-1.977,0.122,2.256,,,,,,,,,
embedded_backtest_d6f251cb1d5f802b8038c823cce4e9ce.html,,,,,9.8,0,,,,,,,1,0,0,,24.566,2.711,0,0,0,,52.597,0,0.997,0.203,0.041,-3.395,0.001,0.552,,78.153,,,,,,,
embedded_backtest_0aba07f7b41cb5b36221e393023f6f63.html,,,,,12.5,0,,,,,,,1,0,0,,0,0.955,0,0,0,,11.563,0.114,0.009,0.121,0.015,0.01,0.17,12.161,,,,,,,,,
embedded_backtest_79cdecca2e815cb7a8283388b37e258e.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_1ddbf0a17ae097e5469dc770d2b442b1.html,,,,,12.5,0,,,,,,,1,0,0,,0,0.955,0,0,0,,11.552,0.114,0.009,0.121,0.015,0.01,0.17,12.138,,,,,,,,,
embedded_backtest_f3b5dfca5fd34b703d33612dad8b4c4d.html,,,,,87.2,0,,,,,,,1,0,0,,0,0.447,0,0,0,,-1.792,0.428,0.089,0.965,0.931,0.407,0.978,4.816,,,,,,,,,
embedded_backtest_17e3e0803efabfaef5faf9ed214d871e.html,,,,,37.2,5.507,,,,,,,25,42.35,-4.83,,1122.812,0.859,33,67,8.76,,15.629,0.13,-0.001,0.152,0.023,0.4,0.232,-259.822,,,,,,,,,
embedded_backtest_0f481bb3dab39e0171899dbb0f0baef3.html,,,,,57.9,0.193,,,,,,,142,7.66,-2.01,,37.806,0.195,75,25,3.81,,1.903,0.032,0.018,0.169,0.029,-0.188,0.258,1.855,,,,,,,,,
embedded_backtest_48eec10dddfcf3e08857c37347778953.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_8284094d8eccbaff1089f5f27747e2cc.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_934eef535df8ea184a8401e1eafbcde4.html,,,,,36.2,-0.173,,,,,,,35,2.69,-3.07,,-21.307,-0.597,56,44,0.88,,-7.945,-0.063,-0.085,0.124,0.015,-1.13,0.185,0.875,,,,,,,,,
embedded_backtest_0ab2655bb0f1952f856e926a083351fb.html,,,,,0.5,-0.488,,,,,,,117,0.02,-0.02,,-0.472,0,79,21,1.4,,-98.082,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_bca7ffa2fc5bac65e61f495752a5adcf.html,,,,,1.2,-0.18,,,,,,,445,0.04,-0.03,,-0.967,-11.449,69,31,1.62,,-64.362,-0.61,1.838,0.053,0.003,-13.183,0.046,-0.332,,,,,,,,,
embedded_backtest_8a6cf42936bbf053a0fa3c88567eacbd.html,,,,,3.2,0,,,,,,,1,0,0,,0,2.859,0,0,0,,35.255,0.416,-0.3,0.106,0.011,-0.427,0.173,-1.01,,,,,,,,,
embedded_backtest_254b62616c47cf492f73c181c42279b4.html,,,,,22.1,0.09,,,,,,,188,2.53,-1.55,,9.921,1.109,59,41,1.63,,62.139,0.424,0.62,0.564,0.318,0.535,0.562,1.008,,,,,,,,,
embedded_backtest_085ef0386d770d83bbfe14a1a30a31d8.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_fdae991480f38259167bd42cac45d80c.html,,,,,5.9,0,,,,,,,1,0,0,,0,1.737,0,0,0,,12.094,0.12,-0.022,0.066,0.004,-0.649,0.13,-5.178,,,,,,,,,
embedded_backtest_ee142d008282153584306060c7249e65.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_674352c30be83acf4a7b69583a8b09c5.html,,,,,12.6,0,,,,,,,1,0,0,,0,1.224,0,0,0,,19.839,0.188,0.018,0.156,0.024,0.213,0.19,10.483,,,,,,,,,
embedded_backtest_84c6d2fa6471afd07a27fbe48bc7a796.html,,,,,23.7,0.164,,,,,,,225,0.75,-0.7,,12.927,0.38,44,56,1.08,,4.255,0.045,0.036,0.132,0.017,-0.546,0.178,1.388,,,,,,,,,
embedded_backtest_e957a24a8bd5b04e6845a5f8044425a7.html,,,,,8.2,0.633,,,,,,,49,1.59,-1.06,,21.279,1.361,35,65,1.5,,21.266,0.178,-0.07,0.12,0.014,-0.296,0.161,-2.335,,,,,,,,,
embedded_backtest_7e6bcd98712a06915a0bfa25c0054366.html,,,,,10.8,0.377,,,,,,,1090,1.26,-0.89,,488.534,1.874,43,57,1.41,,31.891,0.236,-0.004,0.126,0.016,0.343,0.198,-60.83,,,,,,,,,
embedded_backtest_c6e9c0b08228477d8a6c8e3e5cf7c12f.html,,,,,8.7,-0.206,,,,,,,110,0.46,-0.57,,-6.492,-3.551,56,44,0.82,,-72.769,0,0,0.286,0.082,0,0,0,,,,,,,,,
embedded_backtest_8ef724c224e36b8d4c4d2e1a71109ecd.html,,,,,3.1,-0.28,,,,,,,45,0.32,-0.42,,-2.608,-0.978,59,41,0.76,,-2.732,0,0,0.022,0.001,0,0,0,,,,,,,,,
embedded_backtest_c4eba39d709fccefd488ae6f9fb60b59.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_9f66e6b22e73630b0979a3691dd88638.html,,,,,15.7,0.252,,,,,,,552,2.15,-1.81,,223.831,0.734,43,57,1.19,,8.748,0.074,0.002,0.1,0.01,0.135,0.21,44.089,,,,,,,,,
embedded_backtest_cae5c9eb6122ac27751034fefe4195c7.html,,,,,26.3,0,,,,,,,1,0,0,,0,0.25,0,0,0,,1.858,0.019,-0.029,0.07,0.005,-0.137,0.203,-0.611,,,,,,,,,
embedded_backtest_51ba5a11c05d2b1cad7ca2c09419b893.html,,,,,18.7,5.162,,,,,,,9,20.32,-2.82,,199.814,0.629,25,75,7.22,,8.152,0.071,-0.023,0.112,0.013,0.114,0.22,-3.084,,,,,,,,,
embedded_backtest_0c573c2d7b36909827c49fc247ff034a.html,,,,,2.2,0,,,,,,,1,0,0,,0,4.411,0,0,0,,264.956,0.752,0.186,0.193,0.037,1.316,0.246,4.572,,,,,,,,,
embedded_backtest_0e99df27c040a59123c1953651480e0c.html,,,,,0.4,1.417,,,,,,,10,0.2,-0.1,,0.714,0.908,20,80,2.02,,0.795,0,0,0.009,0,0,0,0,,,,,,,,,
embedded_backtest_fef5c8716bb18caf1ef4b2a2cf76b734.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_01d50c828e59781f244d1c3779af27a0.html,,,,,5.4,1.979,,,,,,,17,3.11,-1.29,,22.314,2.227,12,88,2.41,,22.269,0.367,-8.139,0.092,0.008,2.01,0.092,-0.025,,,,,,,,,
embedded_backtest_9a30073248ce498a9cd930d01bed9a80.html,,,,,1,0,,,,,,,1,0,0,,0,7.595,0,0,0,,59.64,0.5,-0.183,0.059,0.004,2.067,0.084,-2.457,,,,,,,,,
embedded_backtest_175f86ff5679b080571133e72b58799c.html,,,,,9.3,0.175,,,,,,,200,1.78,-0.08,,5.445,0.434,95,5,22.38,,5.447,0.065,-0.077,0.145,0.021,0.152,0.221,-0.812,,,,,,,,,
embedded_backtest_8356e9749cfb7f394e771d3a470f3036.html,,,,,0.7,0,,,,,,,1,0,0,,0,8.028,0,0,0,,105.015,-0.203,1.092,0.079,0.006,-5.1,0.026,0.578,,,,,,,,,
embedded_backtest_227f14a4422cbd0dacf7f15a04db6b5d.html,,,,,19.1,0.409,,,,,,,125,3.7,-2.03,,57.804,0.696,50,50,1.82,,7.896,0.086,-0.019,0.119,0.014,-0.399,0.219,-4.312,,,,,,,,,
embedded_backtest_bd37719ac52aee33c1f99c04867df7ad.html,,,,,55.3,0,,,,,,,1,0,0,,0,0.394,0,0,0,,6.028,0.083,-0.063,0.197,0.039,-0.002,0.288,-1.231,,,,,,,,,
embedded_backtest_f062d4ed7d9324a484c0b17a99234ad3.html,,,,,24.6,0.305,,,,,,,3488,2.72,-1,,11263.721,1.45,65,35,2.72,,60.483,0.422,0.104,0.295,0.087,1.095,0.336,4.124,,,,,,,,,
embedded_backtest_3644a3630905b381445235883e448591.html,,,,,12.5,0,,,,,,,1,0,0,,0,0.946,0,0,0,,12.031,0.119,0.011,0.128,0.016,-0.035,0.179,10.67,,,,,,,,,
embedded_backtest_53d3e3e3754c3971a8512031532b5366.html,,,,,7.3,0,,,,,,,1,0,0,,0,1.248,0,0,0,,14.535,0.12,-0.043,0.092,0.008,-0.01,0.14,-2.642,,,,,,,,,
embedded_backtest_96856ff9350823762a1eb4d6c1c011c8.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
